Date,Open,High,Low,Close,Volume
2025-12-10,1653.72,1655.88,1644.27,1649.49,538760
2025-12-11,1644.56,1654.52,1637.37,1643.98,772382
2025-12-12,1644.42,1664.21,1643.2,1659.64,1576342
2025-12-15,1659.63,1682.55,1659.52,1676.55,1557041
2025-12-16,1681.52,1686.56,1656.81,1658.23,305487
2025-12-17,1650.52,1672.27,1646.53,1671.82,1525475
2025-12-18,1673.56,1674.49,1638.33,1646.77,498929
2025-12-19,1649.8,1654.82,1628.37,1635.11,1239215
2025-12-22,1635.74,1645.03,1630.08,1630.88,1541083
2025-12-23,1631.22,1631.41,1626.63,1630.38,579254
2025-12-24,1630.14,1637.3,1608.33,1614.76,718426
2025-12-25,1612.27,1612.96,1598.88,1603.49,431880
2025-12-26,1605.59,1610.5,1600.71,1602.55,1876938
2025-12-29,1605.3,1605.62,1588.8,1591.73,945148
2025-12-30,1590.14,1596.36,1579.66,1581.66,1917919
2025-12-31,1576.66,1589.24,1574.19,1588.19,389879
2026-01-01,1582.73,1606.16,1578.67,1598.12,817942
2026-01-02,1596.59,1597.07,1588.41,1595.44,652546
2026-01-05,1599.25,1601.64,1591.06,1593.75,1811922
2026-01-06,1593.84,1603.08,1584.92,1591.59,615863
2026-01-07,1592.92,1598.21,1578.3,1583.9,1994938
2026-01-08,1585.22,1588.81,1565.9,1575.52,789445
2026-01-09,1574.11,1587.6,1557.9,1560.54,1036986
2026-01-12,1561.13,1575.04,1557.84,1566.77,425651
2026-01-13,1576.23,1590.07,1551.54,1563.83,1649222
2026-01-14,1565.37,1568.13,1550.53,1560.24,1953706
2026-01-15,1563.68,1566.07,1556.89,1560.87,1151183
2026-01-16,1560.2,1575.08,1559.21,1565.62,807638
2026-01-19,1565.03,1594.12,1559.45,1581.54,1967816
2026-01-20,1581.67,1583.12,1574.99,1576.18,1813698
2026-01-21,1571.93,1577.14,1567.2,1569.23,683929
2026-01-22,1571.6,1580.03,1564.53,1569.87,791300
2026-01-23,1573.46,1573.88,1554.58,1557.36,1017402
2026-01-26,1559.48,1577.44,1554.76,1571.35,862725
2026-01-27,1570.45,1587.29,1562.1,1581.11,1332367
2026-01-28,1581.08,1595.58,1570.42,1587.99,255661
2026-01-29,1581.65,1587.33,1574.01,1584.56,1213077
2026-01-30,1584.14,1593.13,1578.17,1592.03,1696839
2026-02-02,1586.84,1610.02,1586.75,1603.5,672963
2026-02-03,1603.27,1612.58,1602.53,1607.99,545803
2026-02-04,1606.14,1610.67,1597.51,1602.46,262107
2026-02-05,1606.06,1617.46,1573.89,1578.93,527108
2026-02-06,1576.68,1590.41,1574.09,1589.0,211627
2026-02-09,1589.64,1591.68,1582.06,1582.6,1558677
2026-02-10,1579.96,1585.81,1562.52,1570.03,1204424
2026-02-11,1574.42,1580.75,1567.74,1579.33,1168846
2026-02-12,1578.42,1586.72,1566.53,1581.71,1751410
2026-02-13,1585.76,1590.33,1556.08,1561.85,969704
2026-02-16,1563.49,1566.77,1548.77,1558.74,1925010
2026-02-17,1562.77,1563.68,1552.02,1553.51,1316696
2026-02-18,1550.08,1565.38,1545.2,1563.99,967041
2026-02-19,1566.65,1577.84,1536.58,1538.4,475058
2026-02-20,1538.29,1540.22,1529.4,1531.81,811645
2026-02-23,1534.82,1541.75,1526.61,1528.27,320015
2026-02-24,1530.45,1555.85,1526.78,1543.79,533381
2026-02-25,1546.37,1554.63,1525.2,1528.56,1936113
2026-02-26,1526.69,1529.45,1483.6,1490.76,585862
2026-02-27,1491.58,1500.97,1471.46,1472.47,1678186
2026-03-02,1471.95,1479.27,1470.65,1473.8,1840018
2026-03-03,1471.95,1484.96,1469.1,1481.58,822889
2026-03-04,1483.59,1505.73,1479.97,1500.35,1103989
2026-03-05,1499.78,1506.16,1498.56,1503.36,1928042
2026-03-06,1505.72,1512.01,1485.46,1491.91,1985556
2026-03-09,1491.5,1503.51,1486.82,1500.67,1213643
2026-03-10,1496.41,1505.8,1487.84,1498.74,1332406
2026-03-11,1498.44,1505.3,1485.2,1494.53,1995194
2026-03-12,1495.52,1497.81,1491.17,1492.95,1841146
2026-03-13,1493.7,1507.75,1489.09,1506.38,735852
2026-03-16,1508.99,1513.33,1490.54,1493.71,823206
2026-03-17,1495.51,1505.78,1475.57,1479.68,600481
2026-03-18,1477.7,1481.93,1470.96,1477.12,1538517
2026-03-19,1474.23,1481.48,1473.85,1474.56,1986179
2026-03-20,1474.72,1480.01,1456.07,1463.18,326494
2026-03-23,1463.93,1465.85,1450.69,1451.13,580519
2026-03-24,1446.59,1456.05,1445.52,1453.77,1237143
2026-03-25,1456.09,1470.5,1452.93,1467.59,560230
2026-03-26,1464.95,1474.68,1454.36,1474.2,1642354
2026-03-27,1473.98,1487.47,1470.73,1480.51,1559347
2026-03-30,1476.99,1499.85,1476.27,1493.49,1209102
2026-03-31,1487.76,1496.69,1465.93,1467.91,544085
2026-04-01,1470.21,1471.25,1443.56,1448.41,1853047
2026-04-02,1448.35,1451.67,1436.93,1438.5,1867302
2026-04-03,1439.07,1447.36,1418.87,1423.02,1415760
2026-04-06,1429.55,1437.07,1401.96,1410.05,340350
2026-04-07,1411.14,1418.26,1404.97,1409.14,1238881
2026-04-08,1409.75,1419.25,1392.78,1392.97,834511
2026-04-09,1391.29,1395.8,1386.33,1386.36,1620616
2026-04-10,1380.32,1380.75,1358.37,1362.03,1741006
2026-04-13,1360.76,1363.57,1346.66,1349.79,880602
2026-04-14,1353.28,1362.88,1347.53,1362.7,290070
2026-04-15,1363.09,1365.76,1351.61,1362.91,1414314
2026-04-16,1360.48,1374.64,1357.36,1372.58,1553316
2026-04-17,1372.73,1391.33,1365.59,1386.53,781912
2026-04-20,1386.99,1391.52,1383.91,1387.32,1511130
2026-04-21,1388.34,1403.1,1383.91,1399.99,1137753
2026-04-22,1392.15,1409.95,1390.31,1408.7,1863871
2026-04-23,1412.51,1424.84,1410.53,1422.9,245383
2026-04-24,1428.33,1434.33,1418.47,1422.06,1386534
2026-04-27,1425.54,1427.04,1404.59,1412.08,999582
2026-04-28,1408.69,1409.31,1405.64,1406.89,870164
2026-04-29,1407.2,1409.96,1405.91,1406.97,1899971
2026-04-30,1406.61,1424.77,1399.12,1419.34,1658855
2026-05-01,1424.68,1426.42,1422.29,1423.4,1759080
2026-05-04,1420.48,1431.73,1417.86,1425.27,892858
2026-05-05,1428.92,1437.39,1425.73,1429.63,743806
2026-05-06,1428.34,1453.37,1427.4,1448.64,904186
2026-05-07,1448.99,1449.75,1446.46,1448.49,1916532
2026-05-08,1448.49,1475.13,1445.82,1472.52,1214764
2026-05-11,1473.03,1477.39,1457.42,1464.69,258074
2026-05-12,1463.27,1475.01,1456.31,1464.34,1685596
2026-05-13,1469.52,1484.33,1468.21,1480.95,694917
2026-05-14,1479.15,1498.67,1470.81,1493.75,1005594
2026-05-15,1502.18,1504.68,1487.06,1490.24,1174390
2026-05-18,1492.48,1498.8,1485.52,1495.65,1025930
2026-05-19,1502.13,1514.49,1489.82,1493.9,347956
2026-05-20,1498.79,1515.83,1497.65,1510.79,1165569
2026-05-21,1504.6,1529.92,1494.49,1524.11,652664
2026-05-22,1527.2,1531.05,1518.21,1522.28,779386
2026-05-25,1522.33,1535.83,1520.36,1533.96,782807
2026-05-26,1531.8,1536.86,1530.47,1536.36,375187
2026-05-27,1541.57,1545.39,1535.04,1542.39,1821639
2026-05-28,1536.58,1557.17,1528.57,1550.13,1753699
2026-05-29,1548.14,1551.22,1546.37,1550.11,1928805
2026-06-01,1548.52,1567.9,1542.28,1562.36,648531
2026-06-02,1562.44,1575.57,1561.63,1575.14,1720947
2026-06-03,1575.85,1593.93,1569.55,1587.6,219733
2026-06-04,1584.5,1617.22,1574.96,1608.77,1994446
2026-06-05,1606.05,1616.74,1601.01,1612.51,1685306
2026-06-08,1615.43,1621.52,1595.68,1600.64,944983
2026-06-09,1603.37,1604.42,1593.92,1601.58,1918806
