Date,Open,High,Low,Close,Volume
2026-03-09,473.86,479.69,473.54,479.6,503737
2026-03-10,480.23,485.42,480.15,484.54,866831
2026-03-11,484.09,488.71,480.91,486.1,1248040
2026-03-12,486.89,488.19,484.7,485.22,560043
2026-03-13,486.44,487.05,481.8,482.36,871735
2026-03-16,482.0,483.35,478.63,479.94,1750326
2026-03-17,480.15,481.55,479.28,479.74,1967268
2026-03-18,479.73,479.86,476.47,476.88,925146
2026-03-19,476.39,476.98,475.63,476.62,1396174
2026-03-20,476.35,478.31,474.26,474.39,431676
2026-03-23,474.31,477.23,473.42,476.14,957479
2026-03-24,478.1,478.56,467.64,470.91,542138
2026-03-25,470.98,475.1,470.03,472.27,1825450
2026-03-26,470.63,476.04,470.26,474.98,1102977
2026-03-27,475.06,475.45,471.03,472.12,1011854
2026-03-30,473.86,479.03,473.78,476.28,841922
2026-03-31,475.24,481.19,475.19,480.66,1133988
2026-04-01,480.85,484.11,479.34,482.65,1971623
2026-04-02,484.11,484.65,474.71,478.33,961964
2026-04-03,478.76,480.65,478.14,479.11,1485666
2026-04-06,477.31,477.54,472.33,474.48,1103301
2026-04-07,474.21,474.96,469.96,473.18,1444986
2026-04-08,470.91,472.25,467.97,469.6,434266
2026-04-09,471.01,471.4,468.9,470.05,1331046
2026-04-10,467.9,469.04,466.95,467.94,1603715
2026-04-13,467.34,470.65,466.58,468.89,1813068
2026-04-14,467.12,471.53,464.59,471.48,1993479
2026-04-15,470.15,471.76,468.17,469.48,566340
2026-04-16,471.87,473.28,469.84,471.01,1695981
2026-04-17,469.86,470.42,469.39,469.85,628354
2026-04-20,470.1,472.22,467.72,469.22,1565068
2026-04-21,470.31,470.48,465.14,468.36,862192
2026-04-22,469.75,470.2,464.85,466.25,1137512
2026-04-23,463.53,464.89,463.43,464.66,879525
2026-04-24,464.09,467.3,461.07,467.2,1863000
2026-04-27,466.99,470.86,465.75,470.11,1561854
2026-04-28,469.02,471.36,468.55,470.01,754070
2026-04-29,470.64,474.5,470.37,472.36,1848370
2026-04-30,471.85,476.75,470.86,475.16,1196776
2026-05-01,473.93,479.54,473.33,477.01,1642464
2026-05-04,475.96,476.88,468.87,470.98,1053079
2026-05-05,470.97,472.51,470.25,470.74,890788
2026-05-06,470.54,475.96,468.56,474.3,662872
2026-05-07,473.39,475.3,470.6,475.18,559060
2026-05-08,476.07,476.33,473.43,474.88,727339
2026-05-11,477.16,477.22,473.72,473.87,1368029
2026-05-12,473.35,475.05,472.31,474.66,1834955
2026-05-13,476.2,477.92,472.8,473.61,490531
2026-05-14,473.37,477.49,473.08,476.0,864913
2026-05-15,474.85,476.29,472.07,475.73,357413
2026-05-18,475.65,475.87,475.58,475.71,551444
2026-05-19,476.18,477.86,475.2,477.07,229518
2026-05-20,479.14,481.82,478.55,480.56,496497
2026-05-21,481.79,483.03,479.66,480.12,769425
2026-05-22,482.04,482.56,480.85,481.4,1890546
2026-05-25,480.38,481.67,479.68,480.6,1955765
2026-05-26,478.37,480.13,476.79,477.12,206538
2026-05-27,477.13,477.36,476.07,477.11,976225
2026-05-28,478.01,478.96,476.73,478.66,428580
2026-05-29,478.96,480.16,477.28,479.68,967389
2026-06-01,480.02,482.51,478.79,479.41,370958
2026-06-02,478.49,481.24,477.37,478.67,1182275
2026-06-03,479.41,480.16,474.33,475.14,717609
2026-06-04,475.31,475.88,471.96,474.76,321712
2026-06-05,476.38,482.39,473.01,479.26,1909944
2026-06-08,479.88,481.9,477.48,478.6,452025
2026-06-09,479.09,480.8,474.5,478.48,210153
