Date,Open,High,Low,Close,Volume
2026-01-05,1819.35,1828.17,1786.18,1788.66,794932
2026-01-06,1790.38,1796.85,1770.6,1778.42,1552450
2026-01-07,1778.31,1788.48,1761.78,1766.97,741706
2026-01-08,1770.29,1774.77,1745.54,1754.17,616474
2026-01-09,1754.38,1759.62,1747.91,1749.88,1578052
2026-01-12,1753.94,1771.47,1749.21,1768.96,881851
2026-01-13,1771.88,1781.16,1759.77,1765.7,751080
2026-01-14,1762.79,1771.12,1746.39,1757.9,432862
2026-01-15,1760.59,1765.82,1759.42,1765.28,1469350
2026-01-16,1766.74,1766.78,1758.45,1766.01,1268116
2026-01-19,1767.66,1769.32,1761.91,1767.29,1499045
2026-01-20,1768.64,1771.94,1755.07,1760.01,1857993
2026-01-21,1751.72,1765.04,1749.75,1759.99,439680
2026-01-22,1760.83,1770.21,1757.93,1764.58,1296176
2026-01-23,1760.16,1762.38,1735.36,1744.34,1779638
2026-01-26,1749.87,1758.41,1727.46,1727.49,1890364
2026-01-27,1732.92,1739.39,1726.83,1738.73,1698237
2026-01-28,1739.06,1755.62,1738.07,1747.53,1436705
2026-01-29,1750.15,1751.37,1740.93,1742.21,316055
2026-01-30,1743.17,1749.35,1727.42,1731.55,1477188
2026-02-02,1737.42,1739.56,1723.06,1729.62,1884971
2026-02-03,1728.12,1738.71,1713.33,1717.23,691710
2026-02-04,1714.47,1717.59,1706.93,1713.73,1574473
2026-02-05,1711.92,1736.0,1704.0,1730.71,218184
2026-02-06,1729.82,1738.36,1725.84,1732.08,443547
2026-02-09,1726.37,1749.66,1719.29,1744.2,1452280
2026-02-10,1740.32,1742.29,1730.26,1741.87,382533
2026-02-11,1743.9,1748.73,1743.46,1745.73,1162466
2026-02-12,1744.44,1764.12,1741.57,1760.25,720481
2026-02-13,1760.06,1764.88,1740.41,1746.14,1159964
2026-02-16,1749.38,1754.13,1735.16,1742.5,787736
2026-02-17,1747.71,1750.5,1734.68,1740.86,364975
2026-02-18,1750.58,1761.17,1733.08,1743.8,1993167
2026-02-19,1749.61,1767.59,1746.74,1760.06,1345084
2026-02-20,1762.73,1774.66,1759.09,1767.3,1956852
2026-02-23,1771.54,1773.15,1740.31,1751.41,670235
2026-02-24,1749.99,1753.24,1747.03,1748.57,848600
2026-02-25,1755.3,1756.77,1729.41,1739.19,1005808
2026-02-26,1737.36,1744.69,1724.95,1729.6,1013888
2026-02-27,1729.21,1763.49,1727.44,1750.61,780576
2026-03-02,1755.61,1762.85,1738.71,1739.45,1370096
2026-03-03,1743.73,1743.8,1735.22,1741.92,890081
2026-03-04,1736.36,1753.92,1733.25,1734.44,743329
2026-03-05,1738.14,1749.59,1735.46,1743.4,852793
2026-03-06,1742.71,1754.09,1733.9,1747.1,288556
2026-03-09,1742.29,1755.89,1736.86,1748.44,1472367
2026-03-10,1747.6,1753.06,1737.15,1747.64,1114915
2026-03-11,1749.34,1759.98,1743.51,1759.57,889514
2026-03-12,1762.9,1766.63,1746.42,1749.73,1618054
2026-03-13,1752.1,1759.19,1741.62,1742.1,1451608
2026-03-16,1741.64,1742.16,1725.97,1730.43,473656
2026-03-17,1727.66,1751.56,1716.22,1744.28,473610
2026-03-18,1748.8,1754.14,1739.7,1741.21,712316
2026-03-19,1743.67,1745.23,1723.87,1730.37,1460346
2026-03-20,1731.25,1733.09,1725.9,1726.02,568453
2026-03-23,1726.53,1758.0,1726.52,1751.91,372831
2026-03-24,1751.5,1751.81,1747.49,1750.78,574041
2026-03-25,1747.77,1762.36,1737.98,1759.71,477698
2026-03-26,1757.59,1771.21,1752.11,1764.62,1966047
2026-03-27,1757.77,1768.44,1746.34,1764.49,1377583
2026-03-30,1769.34,1779.22,1752.09,1757.16,1893405
2026-03-31,1758.98,1764.23,1750.84,1753.63,516896
2026-04-01,1750.75,1756.6,1748.34,1749.9,1401296
2026-04-02,1750.32,1753.72,1724.1,1726.71,1334635
2026-04-03,1725.94,1756.05,1711.58,1753.54,1756448
2026-04-06,1748.29,1773.4,1747.15,1763.27,697904
2026-04-07,1759.85,1771.05,1757.05,1764.5,637010
2026-04-08,1765.44,1774.51,1754.7,1762.35,607442
2026-04-09,1760.65,1773.97,1753.69,1754.0,481376
2026-04-10,1759.69,1764.32,1754.93,1763.99,1608640
2026-04-13,1764.05,1777.09,1759.34,1762.01,1607485
2026-04-14,1762.87,1772.18,1754.64,1767.08,1840630
2026-04-15,1767.84,1772.39,1745.7,1752.37,918233
2026-04-16,1746.52,1761.81,1735.21,1756.35,802882
2026-04-17,1754.04,1781.61,1746.29,1777.43,995705
2026-04-20,1774.56,1780.02,1763.45,1774.34,1714711
2026-04-21,1780.02,1784.45,1774.83,1782.86,1995941
2026-04-22,1780.15,1783.67,1770.44,1783.23,1562846
2026-04-23,1777.69,1805.67,1773.4,1795.06,1486847
2026-04-24,1792.43,1807.21,1791.16,1806.56,1461389
2026-04-27,1807.52,1809.01,1799.44,1807.22,1155481
2026-04-28,1806.23,1819.9,1794.98,1801.16,275673
2026-04-29,1800.79,1806.33,1795.58,1804.26,661489
2026-04-30,1807.89,1810.04,1802.07,1804.71,1135741
2026-05-01,1800.07,1808.4,1785.47,1798.02,1176785
2026-05-04,1797.76,1812.16,1796.52,1802.94,207622
2026-05-05,1807.76,1816.19,1803.39,1807.62,1767789
2026-05-06,1814.14,1824.18,1792.81,1797.98,1791164
2026-05-07,1796.78,1803.54,1793.63,1796.77,1903117
2026-05-08,1794.2,1837.28,1793.08,1828.27,955073
2026-05-11,1826.51,1843.45,1816.52,1837.23,1653251
2026-05-12,1836.88,1839.92,1830.84,1838.3,544200
2026-05-13,1834.0,1867.61,1818.08,1866.0,1628908
2026-05-14,1869.86,1875.96,1856.55,1860.9,453359
2026-05-15,1857.64,1859.12,1829.49,1833.25,1436261
2026-05-18,1833.97,1842.71,1809.26,1812.27,1513201
2026-05-19,1809.1,1820.43,1787.91,1795.75,485790
2026-05-20,1790.15,1806.75,1787.31,1798.55,1569068
2026-05-21,1797.14,1814.06,1786.76,1809.09,1841709
2026-05-22,1809.35,1816.71,1778.29,1785.53,929761
2026-05-25,1785.48,1797.78,1780.0,1797.5,304125
2026-05-26,1796.97,1810.48,1780.74,1784.26,433751
2026-05-27,1780.99,1796.18,1777.77,1787.0,513360
2026-05-28,1783.35,1796.97,1781.62,1791.98,1529613
2026-05-29,1800.75,1807.25,1786.19,1796.63,358649
2026-06-01,1796.16,1805.08,1784.19,1796.71,868734
2026-06-02,1794.55,1803.53,1791.11,1798.55,626292
2026-06-03,1796.14,1798.1,1775.75,1786.25,670195
2026-06-04,1787.3,1793.77,1782.51,1789.23,1308856
2026-06-05,1788.96,1807.9,1786.39,1799.75,935300
2026-06-08,1798.12,1818.07,1794.61,1809.75,206432
2026-06-09,1813.09,1848.64,1808.86,1838.12,303034
