Date,Open,High,Low,Close,Volume
2025-12-03,683.34,687.62,681.92,686.47,943539
2025-12-04,688.22,689.81,678.82,681.17,246617
2025-12-05,681.44,682.91,672.04,673.11,1697610
2025-12-08,672.2,675.76,664.97,667.19,708967
2025-12-09,669.4,672.28,666.13,669.31,1247852
2025-12-10,669.04,669.11,660.08,663.95,1205025
2025-12-11,663.3,663.57,654.62,659.09,1142296
2025-12-12,658.02,669.37,656.61,664.33,453058
2025-12-15,665.28,668.26,659.27,659.35,1186963
2025-12-16,659.61,661.46,652.49,653.82,1646476
2025-12-17,655.38,655.54,649.22,652.56,369165
2025-12-18,651.8,652.91,650.45,652.82,698620
2025-12-19,652.95,657.84,651.95,657.45,1331332
2025-12-22,658.69,660.09,649.9,652.04,828734
2025-12-23,651.3,652.42,642.92,643.07,1187268
2025-12-24,643.67,646.45,640.35,641.67,859464
2025-12-25,640.81,646.08,639.94,644.21,1986056
2025-12-26,643.8,645.97,630.15,635.8,644389
2025-12-29,635.15,636.14,631.63,632.56,603775
2025-12-30,631.7,633.88,631.67,633.35,201014
2025-12-31,634.36,637.47,631.1,633.76,218292
2026-01-01,633.86,634.29,631.08,633.42,201832
2026-01-02,634.05,635.67,628.87,631.36,528728
2026-01-05,630.68,631.09,626.41,626.56,1121425
2026-01-06,626.52,629.11,621.13,621.16,540919
2026-01-07,622.43,627.94,619.75,626.16,271286
2026-01-08,627.05,627.6,617.91,619.81,693534
2026-01-09,619.45,626.28,619.4,625.16,1274695
2026-01-12,626.9,629.25,614.24,617.83,1107912
2026-01-13,618.71,634.1,616.87,631.44,1633266
2026-01-14,629.5,630.24,617.91,621.9,1730016
2026-01-15,620.13,629.26,616.74,629.14,1788234
2026-01-16,628.82,632.66,623.76,623.87,357642
2026-01-19,624.74,625.11,619.45,622.54,1412696
2026-01-20,622.1,623.38,619.19,621.47,1969486
2026-01-21,622.86,624.44,616.84,617.48,1669265
2026-01-22,616.4,628.59,613.08,627.75,353363
2026-01-23,626.16,632.31,625.56,627.47,1595028
2026-01-26,628.14,629.54,619.6,620.09,1952176
2026-01-27,620.78,625.6,619.13,622.55,997928
2026-01-28,623.03,627.23,622.27,625.35,854105
2026-01-29,625.8,626.77,618.27,618.86,1865346
2026-01-30,618.65,622.3,616.81,620.77,559906
2026-02-02,621.36,622.84,618.36,620.37,1474291
2026-02-03,620.72,624.33,620.23,623.69,819779
2026-02-04,623.27,626.53,622.04,626.5,1091378
2026-02-05,628.07,630.21,624.88,625.7,799987
2026-02-06,627.81,628.97,622.21,622.91,434487
2026-02-09,621.54,627.54,614.79,626.7,569752
2026-02-10,626.07,629.95,624.99,627.52,485724
2026-02-11,626.81,627.73,616.56,619.29,1179958
2026-02-12,618.83,622.82,615.26,615.84,1055788
2026-02-13,614.56,616.6,610.88,612.72,1168862
2026-02-16,612.66,613.08,608.83,610.7,919293
2026-02-17,609.56,624.4,608.03,621.13,805689
2026-02-18,621.2,622.95,616.18,618.51,687407
2026-02-19,619.17,622.44,618.78,620.13,1215674
2026-02-20,622.44,627.85,620.06,627.6,1046927
2026-02-23,628.49,630.69,627.65,629.37,1245878
2026-02-24,628.93,633.34,628.66,630.79,838405
2026-02-25,632.77,637.31,629.37,636.59,681831
2026-02-26,638.25,638.68,635.3,636.83,514592
2026-02-27,635.71,637.4,633.95,637.01,455618
2026-03-02,637.9,641.63,636.54,639.76,1635205
2026-03-03,639.35,641.39,638.27,641.1,1291006
2026-03-04,640.64,643.66,634.94,636.84,430127
2026-03-05,638.34,639.43,629.14,630.13,1051553
2026-03-06,631.46,632.19,627.94,628.81,650467
2026-03-09,627.22,636.43,624.14,635.09,512296
2026-03-10,633.52,635.46,629.91,633.17,1294326
2026-03-11,632.13,640.99,628.22,638.23,828688
2026-03-12,639.55,643.12,637.23,639.57,1302043
2026-03-13,640.73,641.84,636.96,637.22,472540
2026-03-16,638.4,640.95,620.2,623.03,1265236
2026-03-17,623.19,627.53,619.05,623.39,1041705
2026-03-18,622.67,624.17,620.85,621.26,1379930
2026-03-19,621.98,625.61,607.72,612.56,1288230
2026-03-20,610.44,616.81,610.39,614.35,860776
2026-03-23,614.6,615.75,610.81,613.49,647710
2026-03-24,612.36,616.23,610.86,614.59,1212593
2026-03-25,614.31,614.46,609.17,610.88,1670510
2026-03-26,612.81,614.44,607.32,611.14,1848839
2026-03-27,610.97,611.95,608.06,608.09,445268
2026-03-30,608.33,615.71,608.09,612.54,363992
2026-03-31,612.05,613.0,609.91,612.42,695309
2026-04-01,612.68,616.06,602.99,604.81,1828555
2026-04-02,604.46,605.9,604.33,605.12,899330
2026-04-03,606.71,610.91,603.28,604.72,909755
2026-04-06,606.33,607.85,602.99,603.01,735812
2026-04-07,602.99,606.03,595.72,595.78,492422
2026-04-08,598.53,600.19,597.78,600.11,1684066
2026-04-09,599.85,601.17,592.54,595.88,1274728
2026-04-10,595.55,604.21,594.48,602.71,1531256
2026-04-13,602.39,605.06,596.08,598.8,1253566
2026-04-14,598.5,599.0,596.26,598.24,694954
2026-04-15,598.72,601.37,594.04,600.72,1229774
2026-04-16,599.16,604.75,599.0,604.15,333085
2026-04-17,603.18,619.96,601.14,619.64,1105912
2026-04-20,618.77,621.36,618.46,619.96,1573146
2026-04-21,618.83,636.63,618.74,633.02,1820437
2026-04-22,632.32,639.43,629.9,639.02,554368
2026-04-23,640.37,642.85,634.96,638.34,226312
2026-04-24,637.16,649.72,634.37,647.63,1709796
2026-04-27,646.92,659.45,645.53,654.9,586179
2026-04-28,655.5,663.15,654.42,662.85,602658
2026-04-29,661.15,663.37,656.52,658.76,583067
2026-04-30,656.61,664.47,653.92,664.37,814077
2026-05-01,663.62,666.29,662.85,665.22,301190
2026-05-04,663.96,669.28,663.05,667.46,1539266
2026-05-05,667.81,671.72,667.15,669.76,1162035
2026-05-06,670.42,675.02,668.19,672.99,1330245
2026-05-07,673.95,685.91,673.67,684.58,599584
2026-05-08,684.77,689.74,684.12,689.73,1827961
2026-05-11,690.55,691.16,678.88,682.66,1506072
2026-05-12,681.15,696.69,678.4,692.54,1273227
2026-05-13,692.07,697.12,692.02,696.14,1990313
2026-05-14,695.28,706.92,692.0,700.01,382143
2026-05-15,698.31,702.87,688.32,692.93,1295313
2026-05-18,693.31,701.28,692.09,698.26,918355
2026-05-19,701.64,703.43,696.45,698.62,1307230
2026-05-20,696.55,709.51,692.87,707.1,1253929
2026-05-21,707.01,714.65,704.49,712.86,1345498
2026-05-22,708.75,721.39,708.64,720.79,1424945
2026-05-25,722.08,724.78,721.5,721.89,1032339
2026-05-26,721.86,723.77,712.97,714.57,1834279
2026-05-27,715.85,725.08,713.53,723.32,1369190
2026-05-28,725.13,729.55,721.86,729.01,1620957
2026-05-29,727.25,730.83,726.13,730.36,1075034
2026-06-01,730.14,731.99,729.51,730.39,1398679
2026-06-02,730.28,734.62,727.54,728.51,392956
2026-06-03,728.67,730.3,718.51,721.51,1473867
2026-06-04,723.78,727.18,716.53,717.96,1203668
2026-06-05,715.51,723.18,712.58,720.79,1726219
2026-06-08,720.15,734.3,713.52,733.32,388539
2026-06-09,733.61,742.7,731.95,739.28,1688507
