Date,Open,High,Low,Close,Volume
2026-03-05,1224.67,1234.91,1218.34,1234.0,847114
2026-03-06,1233.03,1242.34,1226.44,1237.76,1431536
2026-03-09,1235.23,1266.22,1231.88,1257.15,305989
2026-03-10,1256.09,1258.84,1253.71,1256.27,454107
2026-03-11,1253.46,1253.51,1248.43,1250.12,835512
2026-03-12,1251.99,1252.6,1230.89,1234.14,1993056
2026-03-13,1231.1,1251.4,1224.52,1245.73,1629639
2026-03-16,1246.72,1274.83,1244.38,1269.85,280257
2026-03-17,1270.22,1273.31,1254.48,1259.98,1597461
2026-03-18,1260.0,1265.76,1248.85,1251.95,330695
2026-03-19,1253.06,1257.83,1251.11,1256.42,1899817
2026-03-20,1258.44,1261.56,1244.91,1246.56,1829990
2026-03-23,1248.61,1252.18,1238.53,1242.37,565038
2026-03-24,1245.31,1247.1,1233.35,1237.4,1324814
2026-03-25,1231.12,1239.02,1226.69,1237.82,1838082
2026-03-26,1235.82,1249.0,1231.82,1247.17,523470
2026-03-27,1249.72,1252.97,1245.1,1245.9,1483035
2026-03-30,1252.76,1255.16,1252.07,1253.56,1833079
2026-03-31,1253.77,1261.86,1246.33,1247.85,1109042
2026-04-01,1247.14,1249.68,1244.31,1249.62,515724
2026-04-02,1245.29,1245.59,1225.62,1226.75,907596
2026-04-03,1226.1,1234.33,1207.95,1211.04,818648
2026-04-06,1212.17,1217.36,1205.59,1217.3,1502783
2026-04-07,1219.33,1230.07,1210.05,1210.09,1056664
2026-04-08,1209.68,1218.25,1208.0,1214.26,528420
2026-04-09,1214.3,1222.67,1206.64,1218.07,1433674
2026-04-10,1220.28,1230.23,1218.87,1229.49,1948981
2026-04-13,1229.97,1236.36,1229.5,1236.0,1468116
2026-04-14,1240.62,1247.48,1239.94,1244.57,1295718
2026-04-15,1249.3,1252.28,1244.48,1249.06,1754916
2026-04-16,1248.65,1250.67,1239.15,1247.7,932783
2026-04-17,1245.78,1248.57,1242.37,1246.02,445090
2026-04-20,1253.65,1254.9,1246.48,1246.76,1434786
2026-04-21,1245.22,1247.79,1241.07,1241.1,701357
2026-04-22,1243.74,1247.48,1238.3,1241.25,393794
2026-04-23,1241.05,1248.11,1238.63,1245.92,1601992
2026-04-24,1246.68,1258.68,1244.01,1254.03,1671430
2026-04-27,1252.13,1261.94,1249.54,1256.27,941049
2026-04-28,1257.12,1266.19,1241.64,1242.59,715075
2026-04-29,1248.84,1251.13,1245.48,1247.47,545027
2026-04-30,1248.26,1256.24,1245.67,1255.33,1767665
2026-05-01,1256.76,1277.22,1252.55,1271.87,257959
2026-05-04,1271.2,1290.37,1267.82,1283.47,1777849
2026-05-05,1283.05,1283.71,1279.78,1282.64,343691
2026-05-06,1281.64,1288.15,1275.09,1280.99,1428712
2026-05-07,1283.44,1307.48,1278.94,1307.35,1695665
2026-05-08,1307.18,1325.2,1302.74,1321.15,285032
2026-05-11,1317.87,1349.12,1317.0,1346.45,808781
2026-05-12,1338.7,1380.49,1332.03,1375.45,1983250
2026-05-13,1374.09,1376.1,1366.73,1372.64,691287
2026-05-14,1372.8,1386.92,1368.36,1383.05,965202
2026-05-15,1379.3,1401.55,1372.22,1394.34,1039912
2026-05-18,1395.58,1409.74,1393.26,1406.86,738394
2026-05-19,1403.58,1425.3,1394.78,1419.29,1312958
2026-05-20,1420.17,1438.23,1416.58,1427.97,1295473
2026-05-21,1429.79,1440.21,1428.92,1436.38,1497814
2026-05-22,1437.03,1440.43,1417.71,1425.58,251019
2026-05-25,1428.41,1431.47,1423.43,1430.11,696807
2026-05-26,1434.73,1436.42,1427.52,1427.99,622084
2026-05-27,1424.65,1435.9,1422.41,1435.86,1850799
2026-05-28,1439.08,1440.02,1431.21,1436.95,1310452
2026-05-29,1435.38,1453.26,1426.55,1450.52,1254475
2026-06-01,1447.91,1475.93,1447.07,1466.56,748202
2026-06-02,1465.05,1478.06,1459.65,1476.78,1426423
2026-06-03,1476.47,1489.22,1473.23,1487.16,813460
2026-06-04,1482.25,1499.61,1476.8,1494.96,1336891
2026-06-05,1496.78,1498.72,1494.57,1496.33,870368
2026-06-08,1500.8,1502.77,1498.25,1501.09,1498750
2026-06-09,1500.19,1510.55,1493.74,1501.9,621911
