Date,Open,High,Low,Close,Volume
2026-02-04,24071.82,24241.84,23987.18,24188.14,1678782
2026-02-05,24173.72,24484.57,24128.88,24344.33,1454556
2026-02-06,24241.92,24457.42,24198.9,24411.01,200036
2026-02-09,24344.69,24468.1,24270.9,24426.41,1484263
2026-02-10,24438.04,24512.47,24318.18,24417.79,1452750
2026-02-11,24378.26,24743.73,24254.45,24601.76,1557327
2026-02-12,24686.18,24770.31,24239.07,24299.03,733598
2026-02-13,24316.5,24398.18,24266.16,24307.98,968324
2026-02-16,24293.92,24422.77,24217.45,24341.96,1345718
2026-02-17,24324.02,24367.5,24089.23,24163.0,1609400
2026-02-18,24143.69,24268.19,24012.19,24240.24,452306
2026-02-19,24228.22,24404.61,24069.37,24174.61,1711262
2026-02-20,24179.77,24342.01,24166.85,24328.71,1278860
2026-02-23,24234.71,24515.48,24134.59,24339.57,336725
2026-02-24,24323.02,24635.42,24256.71,24466.5,1191611
2026-02-25,24433.06,24707.73,24391.37,24674.79,1920734
2026-02-26,24770.26,24825.04,24727.87,24761.09,707564
2026-02-27,24787.81,24792.95,24631.89,24660.7,1050746
2026-03-02,24560.62,24674.21,24440.49,24466.23,1526750
2026-03-03,24464.13,24810.76,24462.62,24752.98,1513896
2026-03-04,24824.18,24825.3,24684.19,24766.15,334994
2026-03-05,24723.57,24840.89,24597.41,24693.56,866251
2026-03-06,24744.12,24753.89,24742.93,24744.56,641440
2026-03-09,24717.84,24876.49,24697.69,24745.84,1057714
2026-03-10,24765.1,25031.83,24632.38,24902.05,476870
2026-03-11,24789.19,25120.5,24778.28,24937.0,454318
2026-03-12,25003.6,25010.69,24947.52,24968.99,212832
2026-03-13,24970.26,25172.64,24815.96,24891.89,1789989
2026-03-16,24867.43,25067.04,24780.26,24991.9,841272
2026-03-17,25004.78,25136.44,24854.47,24866.86,664893
2026-03-18,24841.84,25041.72,24736.16,24996.05,1726815
2026-03-19,25093.39,25281.21,25087.84,25254.6,770835
2026-03-20,25239.02,25269.43,25036.03,25053.87,599267
2026-03-23,25079.38,25187.45,24690.83,24713.2,1376354
2026-03-24,24699.97,24920.18,24610.22,24834.33,624961
2026-03-25,24888.21,25422.09,24851.68,25243.78,721989
2026-03-26,25174.98,25180.89,24976.09,25122.47,570490
2026-03-27,25115.2,25177.26,24900.91,24964.1,1051418
2026-03-30,25004.57,25202.43,24924.82,25082.27,1441005
2026-03-31,25083.34,25351.93,24956.58,24985.85,1993871
2026-04-01,25060.94,25197.87,24826.17,24939.97,459539
2026-04-02,24934.32,24972.21,24862.84,24917.81,1207442
2026-04-03,24933.26,25122.17,24893.49,25027.25,438504
2026-04-06,24919.38,25052.59,24892.09,24996.42,293977
2026-04-07,25049.87,25078.01,24960.55,25068.09,1266670
2026-04-08,25066.87,25106.29,25026.94,25071.62,1883349
2026-04-09,25114.86,25131.08,24828.48,24974.64,695814
2026-04-10,24949.25,25068.5,24836.1,24956.68,1048407
2026-04-13,24858.3,24921.31,24782.72,24844.32,1887642
2026-04-14,24824.2,24886.43,24762.48,24875.1,1808806
2026-04-15,24901.87,25023.34,24696.32,24737.22,385757
2026-04-16,24771.83,24827.74,24598.87,24604.69,836004
2026-04-17,24571.24,24895.75,24511.37,24849.3,316624
2026-04-20,24879.84,24999.66,24852.79,24871.19,1495525
2026-04-21,24816.71,24914.28,24806.39,24893.0,228474
2026-04-22,24966.58,25114.25,24922.41,24999.27,1724394
2026-04-23,24934.61,24992.65,24930.96,24966.14,1842129
2026-04-24,24988.23,25171.89,24755.8,24961.87,1884799
2026-04-27,24953.55,25115.55,24877.02,25055.5,1448616
2026-04-28,25124.31,25221.33,25063.41,25128.02,1220965
2026-04-29,25158.55,25177.95,24946.27,24983.39,1582150
2026-04-30,25036.19,25205.71,24983.02,25138.29,1235524
2026-05-01,25267.4,25358.83,24950.48,25079.4,1620388
2026-05-04,25113.6,25216.58,24868.38,24950.58,1214526
2026-05-05,25015.46,25088.0,24696.36,24845.71,1164995
2026-05-06,24826.79,24884.25,24726.44,24817.31,1809025
2026-05-07,24833.47,25119.88,24730.21,25089.4,624518
2026-05-08,25129.78,25161.32,24791.57,24942.55,1302540
2026-05-11,24993.63,24996.91,24840.19,24996.43,323147
2026-05-12,25027.03,25226.81,24674.49,24705.8,1860098
2026-05-13,24688.43,24737.96,24531.34,24735.22,1982063
2026-05-14,24735.03,24984.92,24606.51,24898.41,291864
2026-05-15,24937.35,24954.12,24795.98,24892.93,509296
2026-05-18,24896.83,24995.51,24823.64,24828.8,1691035
2026-05-19,24828.67,25046.66,24768.2,24893.08,487220
2026-05-20,24815.43,25177.23,24753.31,25027.53,705947
2026-05-21,24979.38,25231.35,24922.6,25157.22,1957901
2026-05-22,25148.61,25638.66,25123.84,25485.14,661140
2026-05-25,25524.63,25715.34,25518.17,25547.71,1775913
2026-05-26,25626.05,25679.32,25484.32,25487.56,997755
2026-05-27,25423.38,25589.83,25228.46,25498.88,222154
2026-05-28,25500.1,25775.45,25495.95,25518.38,1477387
2026-05-29,25551.25,25663.17,25538.01,25565.65,1795074
2026-06-01,25585.26,25635.93,25554.43,25591.73,1510479
2026-06-02,25658.55,25722.12,25643.11,25649.15,1857818
2026-06-03,25665.22,25750.78,25366.57,25422.79,1401972
2026-06-04,25468.84,25621.16,25381.28,25579.85,1953935
2026-06-05,25597.21,25723.19,25485.41,25522.33,248560
2026-06-08,25503.72,25634.69,25325.8,25373.31,1173215
2026-06-09,25407.16,25563.83,25396.98,25500.85,1008897
