Date,Open,High,Low,Close,Volume
2026-04-24,458.39,460.69,454.42,457.64,1178269
2026-04-27,455.98,460.15,454.27,457.73,648693
2026-04-28,457.59,460.89,457.57,459.66,685718
2026-04-29,461.8,463.68,459.49,460.26,983793
2026-04-30,461.01,467.41,459.89,465.15,1612732
2026-05-01,465.84,467.04,459.82,461.78,827455
2026-05-04,462.92,463.54,460.73,461.22,1226165
2026-05-05,460.58,465.1,459.28,459.81,735943
2026-05-06,459.36,461.08,457.35,459.58,1442584
2026-05-07,458.7,462.59,456.44,462.03,1458447
2026-05-08,460.72,462.33,458.8,460.34,1793280
2026-05-11,460.93,463.36,454.47,454.9,1345995
2026-05-12,455.19,456.25,453.98,455.08,1844551
2026-05-13,454.8,455.66,449.11,452.21,293969
2026-05-14,452.62,456.18,452.59,453.87,893323
2026-05-15,453.48,456.34,452.29,454.47,1384951
2026-05-18,454.85,460.28,453.94,460.18,464404
2026-05-19,459.42,462.71,456.94,461.66,1487402
2026-05-20,462.5,465.52,457.97,459.35,1808536
2026-05-21,458.73,464.9,458.26,460.35,1546212
2026-05-22,459.84,464.9,459.55,463.29,920516
2026-05-25,462.03,465.35,461.21,463.51,1854334
2026-05-26,463.75,465.1,462.74,463.42,592035
2026-05-27,463.75,464.23,460.35,462.66,573968
2026-05-28,461.88,463.12,460.69,461.52,251366
2026-05-29,460.39,460.69,457.92,458.96,914989
2026-06-01,461.29,463.24,459.99,462.29,642772
2026-06-02,463.12,464.82,461.09,463.39,1782323
2026-06-03,463.61,465.44,456.01,459.41,396931
2026-06-04,459.72,463.54,457.98,462.36,1878057
2026-06-05,462.48,464.7,460.19,462.43,1368903
2026-06-08,461.52,463.39,460.03,463.06,529564
2026-06-09,463.09,465.13,460.01,463.49,1272717
