Date,Open,High,Low,Close,Volume
2025-12-18,1493.35,1509.88,1491.1,1500.34,451423
2025-12-19,1493.38,1512.99,1489.66,1509.89,1725898
2025-12-22,1512.25,1519.68,1492.6,1493.47,726547
2025-12-23,1498.36,1505.46,1480.96,1489.39,929961
2025-12-24,1491.65,1492.21,1476.39,1482.21,589660
2025-12-25,1483.79,1486.67,1480.73,1481.29,1320972
2025-12-26,1483.58,1492.4,1471.52,1480.91,1164452
2025-12-29,1484.68,1493.12,1478.61,1491.11,1224806
2025-12-30,1490.84,1507.64,1489.42,1497.47,1117806
2025-12-31,1499.5,1500.53,1483.84,1487.28,479813
2026-01-01,1491.88,1499.62,1482.81,1495.18,766892
2026-01-02,1492.78,1514.45,1485.92,1510.7,1169094
2026-01-05,1510.31,1519.9,1507.52,1512.43,1182650
2026-01-06,1514.7,1520.98,1493.93,1494.98,428784
2026-01-07,1498.17,1500.41,1483.55,1486.74,1912244
2026-01-08,1490.76,1502.36,1479.03,1483.38,1092635
2026-01-09,1482.99,1485.35,1463.94,1465.04,923784
2026-01-12,1464.91,1465.38,1458.71,1462.16,1168411
2026-01-13,1461.52,1467.06,1446.23,1447.67,386291
2026-01-14,1441.61,1456.6,1438.6,1454.26,1553296
2026-01-15,1449.87,1460.45,1446.49,1459.77,1039869
2026-01-16,1461.3,1469.16,1453.82,1457.53,1909926
2026-01-19,1460.55,1464.33,1442.43,1443.27,260723
2026-01-20,1442.63,1449.79,1441.85,1444.75,819194
2026-01-21,1442.3,1448.04,1436.53,1436.85,1555928
2026-01-22,1434.98,1446.19,1427.22,1428.5,1990552
2026-01-23,1426.07,1439.55,1420.95,1438.17,785219
2026-01-26,1436.55,1437.05,1428.77,1429.11,1682841
2026-01-27,1428.9,1431.71,1408.52,1413.91,583102
2026-01-28,1415.66,1425.22,1414.7,1420.32,1107007
2026-01-29,1414.8,1444.4,1414.69,1436.57,519159
2026-01-30,1437.44,1462.91,1434.35,1451.32,583200
2026-02-02,1451.65,1461.09,1450.52,1457.8,1229035
2026-02-03,1455.83,1483.98,1454.83,1477.7,823320
2026-02-04,1477.61,1486.89,1466.5,1472.54,1543518
2026-02-05,1477.58,1494.96,1471.28,1493.49,980669
2026-02-06,1497.6,1517.83,1496.22,1513.94,1684329
2026-02-09,1515.84,1520.02,1502.27,1508.79,1809363
2026-02-10,1505.0,1516.63,1502.77,1511.65,291287
2026-02-11,1506.61,1511.38,1490.6,1496.52,300601
2026-02-12,1496.41,1496.9,1482.85,1484.27,512906
2026-02-13,1482.56,1489.89,1479.34,1488.67,1248930
2026-02-16,1488.52,1491.03,1473.8,1475.05,447601
2026-02-17,1476.69,1480.53,1465.54,1475.8,203506
2026-02-18,1473.82,1485.18,1467.92,1479.1,1824275
2026-02-19,1476.4,1479.94,1471.25,1479.07,1586239
2026-02-20,1477.44,1490.2,1466.48,1487.72,1269980
2026-02-23,1489.84,1510.36,1488.82,1506.62,1363552
2026-02-24,1502.45,1508.67,1491.66,1507.17,668380
2026-02-25,1509.1,1516.94,1497.09,1516.45,1242363
2026-02-26,1517.87,1535.29,1512.37,1531.01,1647277
2026-02-27,1533.68,1534.03,1520.56,1524.79,577629
2026-03-02,1524.8,1525.54,1507.5,1516.34,1218266
2026-03-03,1517.74,1522.16,1488.28,1489.2,1503619
2026-03-04,1493.81,1494.38,1492.28,1492.43,546584
2026-03-05,1491.53,1508.45,1490.76,1502.18,1055475
2026-03-06,1498.94,1513.6,1496.75,1505.53,1543895
2026-03-09,1500.96,1526.47,1494.1,1526.44,1348853
2026-03-10,1532.24,1545.02,1530.22,1541.56,1527907
2026-03-11,1543.58,1549.48,1538.55,1549.14,994800
2026-03-12,1548.23,1549.77,1545.95,1547.5,1271048
2026-03-13,1550.98,1554.79,1533.49,1536.73,1145271
2026-03-16,1540.48,1543.76,1535.76,1536.69,1959787
2026-03-17,1538.58,1542.9,1528.71,1540.88,1839001
2026-03-18,1538.66,1539.5,1537.12,1538.94,433867
2026-03-19,1540.89,1548.67,1533.59,1534.44,421609
2026-03-20,1537.28,1549.2,1528.19,1529.09,601073
2026-03-23,1524.8,1536.47,1519.42,1535.38,1219617
2026-03-24,1534.4,1534.45,1511.32,1515.79,363187
2026-03-25,1515.82,1516.53,1503.99,1511.22,286488
2026-03-26,1517.45,1517.54,1506.29,1510.78,1973571
2026-03-27,1510.15,1522.87,1506.87,1516.96,1137069
2026-03-30,1519.6,1523.31,1518.43,1523.23,1256604
2026-03-31,1522.82,1523.09,1512.3,1519.6,592087
2026-04-01,1517.98,1520.86,1510.24,1512.18,1576853
2026-04-02,1509.56,1513.03,1494.32,1498.58,1247220
2026-04-03,1501.76,1511.52,1494.09,1509.65,1170761
2026-04-06,1512.19,1521.33,1506.67,1514.66,524703
2026-04-07,1521.01,1525.54,1511.26,1515.66,863091
2026-04-08,1515.89,1521.68,1500.7,1506.76,1692197
2026-04-09,1507.92,1516.17,1490.77,1493.68,1497099
2026-04-10,1497.58,1509.71,1492.11,1504.75,840092
2026-04-13,1502.18,1505.01,1497.36,1503.46,1942102
2026-04-14,1503.98,1511.61,1501.45,1507.27,1960211
2026-04-15,1504.08,1526.83,1501.14,1525.13,1212557
2026-04-16,1519.77,1529.13,1504.02,1507.57,1103009
2026-04-17,1503.86,1508.59,1493.25,1498.22,1177515
2026-04-20,1498.5,1510.04,1489.37,1500.92,1718680
2026-04-21,1503.47,1509.99,1496.03,1506.34,751717
2026-04-22,1508.28,1511.87,1491.1,1494.17,1174583
2026-04-23,1495.12,1505.64,1490.9,1492.17,728921
2026-04-24,1490.47,1492.67,1480.22,1484.68,669422
2026-04-27,1488.4,1496.14,1474.65,1477.5,1855192
2026-04-28,1479.0,1482.48,1475.91,1480.33,1227833
2026-04-29,1485.64,1489.66,1476.5,1481.22,673527
2026-04-30,1483.98,1492.89,1477.47,1492.3,899918
2026-05-01,1490.36,1501.73,1489.17,1497.48,1159040
2026-05-04,1502.77,1514.41,1501.33,1512.01,1737753
2026-05-05,1515.9,1522.57,1498.54,1502.13,484385
2026-05-06,1508.1,1509.98,1502.71,1505.26,567960
2026-05-07,1511.15,1511.18,1484.94,1489.0,1597422
2026-05-08,1483.82,1485.58,1467.31,1470.34,1687051
2026-05-11,1468.15,1473.63,1447.54,1454.66,1929902
2026-05-12,1451.52,1462.73,1449.53,1460.62,229519
2026-05-13,1467.81,1471.03,1459.51,1461.33,1636783
2026-05-14,1460.24,1468.39,1441.51,1443.18,695116
2026-05-15,1443.35,1457.21,1437.32,1455.05,1951157
2026-05-18,1450.52,1467.69,1446.91,1463.52,407457
2026-05-19,1464.26,1464.57,1458.17,1460.21,1346948
2026-05-20,1461.34,1465.78,1454.01,1456.28,757279
2026-05-21,1457.81,1458.88,1453.57,1454.7,209519
2026-05-22,1456.87,1462.89,1440.23,1440.79,1982534
2026-05-25,1442.34,1464.15,1440.14,1463.06,874771
2026-05-26,1459.67,1461.49,1453.55,1456.78,650320
2026-05-27,1448.96,1455.35,1436.34,1453.31,569861
2026-05-28,1457.05,1463.14,1447.39,1448.52,644321
2026-05-29,1447.03,1449.64,1435.49,1440.24,620720
2026-06-01,1442.8,1447.11,1426.76,1429.59,1020673
2026-06-02,1424.08,1432.69,1421.83,1431.47,620346
2026-06-03,1430.72,1433.55,1415.89,1417.57,310424
2026-06-04,1423.31,1427.66,1403.21,1405.71,1461459
2026-06-05,1406.94,1410.02,1395.9,1396.27,203068
2026-06-08,1392.92,1409.15,1391.87,1402.69,1101717
2026-06-09,1404.52,1408.18,1389.03,1391.42,1574978
