Date,Open,High,Low,Close,Volume
2026-03-10,839.16,844.3,830.1,831.49,1270479
2026-03-11,832.09,842.74,831.44,841.22,920676
2026-03-12,843.4,853.07,842.26,852.84,1917508
2026-03-13,854.61,857.47,848.29,849.58,447014
2026-03-16,848.23,851.31,831.8,831.98,1019737
2026-03-17,831.09,832.41,827.15,828.89,1814373
2026-03-18,831.15,832.34,827.18,831.83,1067201
2026-03-19,832.77,838.4,826.76,827.23,279114
2026-03-20,827.59,831.7,827.32,830.27,1828611
2026-03-23,829.83,840.03,829.61,833.04,322768
2026-03-24,832.86,832.94,827.49,828.5,1097501
2026-03-25,826.02,827.89,824.36,826.18,1747466
2026-03-26,826.18,831.4,818.39,819.6,773713
2026-03-27,820.59,821.71,812.63,816.28,1598946
2026-03-30,815.66,817.2,807.93,809.08,1482982
2026-03-31,810.86,811.97,803.64,805.21,1764656
2026-04-01,805.6,814.54,799.64,812.67,1171181
2026-04-02,815.75,817.93,806.41,810.04,1782030
2026-04-03,808.49,819.87,802.67,815.39,1484905
2026-04-06,815.11,819.08,810.86,816.4,240130
2026-04-07,815.6,819.85,803.45,807.0,1633169
2026-04-08,810.04,816.12,802.66,805.63,1116852
2026-04-09,805.03,805.5,800.83,802.21,894313
2026-04-10,802.74,804.8,791.04,794.49,1006813
2026-04-13,794.32,796.96,790.53,791.06,1733651
2026-04-14,790.83,797.72,787.22,797.01,1010645
2026-04-15,794.75,808.69,792.25,802.96,1573264
2026-04-16,803.63,806.87,799.33,799.8,419067
2026-04-17,797.23,800.17,792.12,794.97,751163
2026-04-20,795.44,801.19,792.49,793.9,420746
2026-04-21,793.45,795.17,788.7,794.97,1060693
2026-04-22,795.52,802.57,793.77,801.44,1200224
2026-04-23,799.89,801.06,796.75,797.35,1512931
2026-04-24,798.9,805.14,784.4,791.27,1997827
2026-04-27,792.83,794.31,787.17,790.15,1908607
2026-04-28,791.09,794.26,776.77,778.35,1182313
2026-04-29,781.12,783.6,776.33,776.81,949305
2026-04-30,776.74,778.88,774.61,778.28,812990
2026-05-01,777.33,782.67,766.01,767.11,1141346
2026-05-04,768.3,772.49,765.67,771.06,1667269
2026-05-05,772.52,774.01,764.35,766.86,692643
2026-05-06,764.26,766.56,761.81,764.94,1795909
2026-05-07,763.35,763.48,759.85,762.62,1926193
2026-05-08,760.96,761.07,760.0,760.98,1223621
2026-05-11,763.4,765.06,756.1,759.98,679111
2026-05-12,759.49,760.72,755.05,755.95,1835385
2026-05-13,755.94,757.04,740.93,744.61,549926
2026-05-14,743.12,749.6,741.38,748.31,842249
2026-05-15,749.12,753.01,742.02,746.83,926056
2026-05-18,749.86,752.59,748.58,748.77,733663
2026-05-19,748.71,751.26,746.65,749.21,914208
2026-05-20,750.64,756.7,750.48,754.74,1153816
2026-05-21,752.76,755.23,750.05,753.78,1981671
2026-05-22,753.25,757.43,748.77,750.17,237932
2026-05-25,746.5,766.33,743.45,763.54,1801466
2026-05-26,763.36,775.33,763.23,770.76,1599857
2026-05-27,770.25,777.72,762.14,774.62,1208426
2026-05-28,773.64,780.48,770.04,780.26,364362
2026-05-29,779.2,787.36,777.62,787.05,1408853
2026-06-01,788.95,789.68,769.06,774.56,1773451
2026-06-02,776.51,777.46,768.36,770.79,1388099
2026-06-03,770.96,772.71,769.96,770.79,631757
2026-06-04,772.51,775.11,768.55,773.31,339236
2026-06-05,773.34,777.07,765.74,768.96,895953
2026-06-08,768.87,772.72,766.21,768.95,840854
2026-06-09,769.15,769.26,760.18,762.51,201184
